code,title,first_author,first_author_org,all_authors,session,type,date,time,place,categories,has_fulltext,url
IP04-06,IP04-06: The UROFLOW Trial:  First-in-Class Real-World Comparative Analysis of a Smartphone-Based AI Uroflowmetry App Versus Standard Clinic Uroflowmetry,Kenneth Cintron Cartagena,San Lucas Urology Residency Ponce PR,Kenneth Cintron Cartagena,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTM5Ng==
IP04-07,IP04-07: Developing an Artificial Intelligence Model for Intraoperative Identification of Urinary Stone Composition,Kunal Hanchate,University of Florida College of Medicine,Kunal Hanchate,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDczNQ==
IP04-08,IP04-08: Real-Time Image-Guided Robot-Assisted Partial Nephrectomy: Design and Methodology of the BISTOURY-CLINICAL Prospective Trial,Francesco Prata,"Fondazione Policlinico Universitario Campus Bio-Medico, Rome, Italy",Francesco Prata,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDczNA==
IP04-09,IP04-09: Convolutional Neural Network for CT-Guided Kidney Stone Identification and Needle Path Planning in Percutaneous Nephrolithotomy,Oussama Nasrallah,American University of Beirut Medical Center,Oussama Nasrallah,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDczNw==
IP04-10,IP04-10: Deep Learning–Based Prediction of Surgical Necessity in Gray-Zone Bladder Outlet Obstruction Using Urodynamic Pressure–Flow Signals: A Prospective Multicentre Study,Ahmet Keles,Istanbul Medeniyet University School of Medicine,Ahmet Keles,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDczOQ==
IP04-11,IP04-11: A Tiered AI-Enhanced Curriculum for Urology Residents: Integrating ChatGPT to Improve Guideline Adherence and Clinical Reasoning,Manfredi Bruno Sequi,,Manfredi Bruno Sequi,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDczMQ==
IP04-12,IP04-12: Feasibility of AI-synchronized robotic respiratory compensation independent of activation timing in lithotripsy,Jose Carlo Elises,Seoul National University Hospital,Jose Carlo Elises,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTM5Nw==
IP04-13,IP04-13: Leveraging Deep Learning for Optical Biopsy: Malignancy Prediction from Fluorescence Confocal Microscopy of Prostate Biopsies,Salim Younis,Cleveland Clinic Foundation,Salim Younis,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc0NA==
IP04-14,IP04-14: Bringing Depth Perception Back to Robotic Surgery: AI Diffusion-Based Stereo Reconstruction from Monoscopic Surgical Video,Nicholas Matsumoto,Cedars Sinai Medical Center,Nicholas Matsumoto,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc0NQ==
IP04-15,IP04-15: From Cystoscopy to Cystectomy: Enhancing Urologic Surgical Training with ChatGPT Across the Full Spectrum of  Procedures,Manfredi Bruno Sequi,,Manfredi Bruno Sequi,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTM5OA==
IP04-16,IP04-16: AI-SKALPEL: AI-Segmentation of Kidney Anatomy and Lithiasis for Precision and Enhanced Learning,Leo Chen,University of Toronto,Leo Chen,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc0OQ==
IP04-17,"IP04-17: First Fully Automated, Multi-Modal, Large-Language-Model–Driven Prostate Cancer Registry Integrating Biopsy, MRI, Operative, and Pathology Reports",Salim Younis,Cleveland Clinic Foundation,Salim Younis,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc1Mg==
IP04-18,IP04-18: From Data to Decisions: Development of Machine Learning Models and an Artificial Intelligence Application to Personalize Care in Inflatable Penile Prosthesis Surgery,Muhammed Alaa Moukhtar Hammad,"Department of Urology, University of California, Irvine",Muhammed Alaa Moukhtar Hammad,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc1MQ==
IP04-19,IP04-19: AI-Assisted Stone Prevention: A Patient-Centric Assessment of LLM Performance on Urine Study Interpretations,Aleem Khan,University of Pittsburgh Medical Center,Aleem Khan,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc0MA==
IP04-20,IP04-20: Pathological Characteristics and Cause-specific Diagnostic Accuracy of a Deep Learning Model for False-positive Photodynamic Diagnosis of Bladder Cancer,Ryu Shigehisa,"Department of Urology, Kochi Medical School, Kochi University",Ryu Shigehisa,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTM5OQ==
IP04-21,IP04-21: Comparative validation of AI-assisted MRI screening pathways in the IP1-PROSTAGRAM study,Nikhil Mayor,,Nikhil Mayor,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc1Ng==
IP04-22,IP04-22: Performance of a Large Language Model in Predicting Clinical Management for New Prostate Cancer and Kidney Stone Visits,Craig Cronin,Johns Hopkins,Craig Cronin,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc1NQ==
IP04-23,IP04-23: Can AI Judge Urodynamic Study Quality? Validation Using the Bristol UTraQ Scale,Jo�o Pedro Oliveira,Faculdade de Medicina da Universidade do Porto,Jo�o Pedro Oliveira,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc2Mg==
IP04-24,IP04-24: Real-Time AI-Based Smoke Removal in Laparoscopic Surgery: First In-Vivo Feasibility Study,Maria Carmen Mir,Mount Sinai Icahn School of Medicine,Maria Carmen Mir,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc1OQ==
IP04-25,"IP04-25: KTGrow-ML: A Novel, Machine-Learning-Based, Model To Predict The Future Growth Of Kidney Tumors",Simon White,,Simon White,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc2MQ==
IP04-26,"IP04-26: Towards Clinical Translation of a Real-time, Artificial Intelligence (AI)-Assisted Cystoscopy System for Bladder Cancer Detection",Calvin Zhao,Stanford University School of Medicine,Calvin Zhao,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc2Mw==
IP04-27,IP04-27: Development and internal validation of machine-learning models to predict adverse pathological features in upper tract urothelial carcinoma using data from the ROBUUST 3.0 collaborative,Philipp Korn,,Philipp Korn,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc2NQ==
IP04-28,IP04-28: Applying advanced prompt engineering techniques to generative artificial intelligence models for analyzing diagnostic quality in retrograde urethrogram images.,Omer Choudhary,"Temerty Faculty of Medicine, University of Toronto",Omer Choudhary,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc2OQ==
IP04-29,IP04-29: Ambient Listening Technology in an Outpatient Urology Clinic: Impact on Provider Satisfaction and Return on Investment Metrics,Ernie Morton,,Ernie Morton,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTQwMA==
IP04-30,IP04-30: Modernization of a Historical Prostate Cancer Registry using Artificial Intelligence: A Tale of Two LLMs,Michael Wang,"Mayo Clinic, Rochester, MN",Michael Wang,IP04: Surgical Technology & Simulation: Artificial Intelligence,Abstract,2026-05-15,07:00,146C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDQyNTQzMg==
IP05-01,IP05-01: Higher CONUT (Controlling for Nutritional Status) Scores are Associated with Complications After Radical Nephrectomy but Not Oncologic Outcomes,Michael Wang,"Mayo Clinic, Rochester, MN",Michael Wang,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc2OA==
IP05-02,IP05-02: Radiomic Tumor Contact Surface Area Predicts Post-Operative Complications and Local Recurrence Outcomes for Patients Undergoing Multifocal Partial Nephrectomy,Eric Li,Mayo Clinic,Eric Li,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc3NQ==
IP05-03,"IP05-03: Robotic Partial Nephrectomy Defines a New Standard for Safety and Recovery: A Comprehensive Analysis of 1,441 Cases Across Three Surgical Approaches",Husny Mahmud,,Husny Mahmud,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc3Mg==
IP05-04,"IP05-04: Nephrometry Scores as Predictors of Trifecta, Pentafecta, and Postoperative Renal Function Following Robotic Partial Nephrectomy",Nicolas Soputro,"Glickman Urological Institute, Cleveland Clinic",Nicolas Soputro,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc3NA==
IP05-05,IP05-05: Machine Learning–Based Predictive Model for Trifecta Achievement in Robot-Assisted Partial Nephrectomy,Boran Aksakal,Acibadem University School of Medicine,Boran Aksakal,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc3Ng==
IP05-06,IP05-06: Personalized Predictors Of Renal Recovery After Partial Nephrectomy,Giacomo Musso,"IRCCS San Raffaele Hospital, Milan (IT)",Giacomo Musso,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc3OA==
IP05-07,IP05-07: Short- and Long-term Functional Outcomes in a Large Cohort of PN Patients Managed with Prolonged Ischemia,Carlos Munozlopez,,Carlos Munozlopez,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc4MA==
IP05-08,IP05-08: Impact of Prolonged Warm Ischemia during Clamped Partial Nephrectomy: Comparison between Japanese and American Cohorts,Toshio Takagi,"Department Of Urology, Tokyo Women's Medical University",Toshio Takagi,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTQwMQ==
IP05-09,IP05-09: 3D perfusion zone models allow for more accurate and more frequent selective arterial clamping during robot-assisted partial nephrectomy: Interim results of the multicentric randomized controlled PODRACING trial,Joris Vangeneugden,Ghent University Hospital,Joris Vangeneugden,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc4NA==
IP05-10,"IP05-10: Three-Dimensional Imaging for Perioperative Planning in Partial Nephrectomy: A Meta-Analysis of 3,485 Patients",Luis Esparza,The Ohio State University,Luis Esparza,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTQwMg==
IP05-11,IP05-11: Seeing is Deciding: Virtual 3D Models Improve Decisional Quality in Renal Mass Counseling,Stacy Piva,,Stacy Piva,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc4Nw==
IP05-12,IP05-12: Application of Real-time Digital Twin Navigation and Warning System Based on Deep Learning and Augmented Reality Technology Platform (AI+AR) in Robot-assisted and Laparoscopic Partial Nephrectomy (NCT07020169),Shaobo Zhang,,Shaobo Zhang,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc4OQ==
IP05-13,IP05-13: Three-Dimensional Image-Guided Robot-Assisted Partial Nephrectomy for Tumors in Horseshoe Kidneys: A European Multicentre Case Series (YAU RCC – UroCCR),Gaelle Margue,Bordeaux University Hospital,Gaelle Margue,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc5MQ==
IP05-14,IP05-14: Sutureless Purely Off-Clamp Robotic Partial Nephrectomy: evidence from a randomized controlled non-inferiority trial,Aldo Brassetti,"IRCCS ""Regina Elena"" National Cancer Institute",Aldo Brassetti,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc4Mg==
IP05-15,IP05-15: A sutureless Solution: Prospective Comparative Study between a novel haemostatic Patch and Renorrhaphy in Off-Clamp Robot-Assisted Partial Nephrectomy (RAPN),Loris Cacciatore,"IRCCS Bonino Pulejo Piemonte Hospital, Messina",Loris Cacciatore,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc5NQ==
IP05-16,IP05-16: Comprehensive Analysis of Delayed Bleeding (DB) Following Partial Nephrectomy (PN),Eran Maina,Cleveland Clinic Lerner College of Medicine,Eran Maina,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc5Mw==
IP05-17,IP05-17: Perioperative Complications of Low Anterior Access Single Port Retroperitoneal Robotic Partial Nephrectomy versus Multi Port Robotic Partial Nephrectomy,Karim Daher,Cleveland Clinic,Karim Daher,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc5Ng==
IP05-18,IP05-18: Incidence of Incisional Hernia and Abdominal Wall Bulge Following Low Anterior Access Single Port Robotic Retroperitoneal Partial Nephrectomy: A Report from the Single Port Advanced Research Consortium (SPARC),Samarpit Rai,Cleveland Clinic,Samarpit Rai,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDgwMA==
IP05-19,IP05-19: Robotic Partial Nephrectomy in Large Renal Mass: Comparison of Surgical Outcomes Between Patients with cT1 and =cT2 Renal Tumors,Nicolas Soputro,"Glickman Urological Institute, Cleveland Clinic",Nicolas Soputro,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTQwMw==
IP05-20,IP05-20: Positive Surgical Margins After Partial Nephrectomy: Still a Real Concern or a Fading Threat?,Alessandro Bertini,IRCCS San Raffaele Hospital,Alessandro Bertini,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDc5OQ==
IP05-21,IP05-21: Long-Term Oncological and Functional Outcomes of Robotic Partial Nephrectomy Beyond 10 Years,Nicolas Soputro,"Glickman Urological Institute, Cleveland Clinic",Nicolas Soputro,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDgwMg==
IP05-22,IP05-22: Parenchymal Volume and Functional Recovery after Clamped Partial Nephrectomy (PN): Potential Discrepancies,Eran Maina,Cleveland Clinic Lerner College of Medicine,Eran Maina,IP05: Kidney Cancer: Localized: Surgical Therapy I,Abstract,2026-05-15,07:00,147A,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NDgwNA==
